,SPTR Index,SX5T Index,TPXDDVD Index,HSI 1 Index,TUKXG Index,M1EF Index,LUATTRUU Index,LETGTREU Index,BATY0 Index,EMUSTRUU Index,LF98TRUU Index,LP01TREU Index,LUACTRUU Index,LP06TREU Index,BCIT1T Index,BEIG1T Index,SPGSCI Index,US0003M Index
11/08/2011,2182.609,3889.9,946.76,42375.89,3753.65,384.72,2000.0,204.7,7273.049,773.2251,1263.13,218.1657,2221.88,173.8235,278.1887,176.211,665.59,0.44417
11/09/2011,2102.724,3799.87,961.34,43099.35,3682.56,380.64,2009.99,205.85,7270.751,772.1109,1255.03,217.4773,2224.03,173.6555,278.7473,172.9087,657.29,0.44917
11/10/2011,2121.136,3811.65,936.84,40837.12,3672.07,370.52,2002.16,205.73,7319.597,770.1163,1253.47,216.4282,2211.66,173.4109,277.9595,171.489,661.36,0.45278
11/11/2011,2162.484,3929.79,935.34,41210.25,3739.89,377.21,,204.35,7304.611,,,216.7518,,173.2479,277.9595,173.0173,665.92,0.45722
11/12/2011,,,,,,,,,7305.346,,,,,,,,,
11/13/2011,,,,,,,,,7306.087,,,,,,,,,
11/14/2011,2142.093,3868.11,943.97,42009.18,3722.13,379.53,2005.21,205.48,7284.467,770.677,1254.35,217.3351,2215.72,173.1504,278.0905,170.2368,661.11,0.46056
11/15/2011,2152.797,3810.09,937.63,41665.21,3721.05,376.58,2003.78,205.96,7324.819,769.4511,1251.02,216.3946,2204.74,172.4772,276.7422,166.6488,666.68,0.46556
11/16/2011,2117.643,3833.68,928.9,40830.66,3720.41,373.03,2006.9,205.29,7350.954,767.5532,1250.06,215.8142,2205.11,172.1361,275.9897,167.1386,672.89,0.47111
11/17/2011,2082.095,3791.13,933.53,40521.8,3662.41,369.9,2012.88,204.25,7338.412,765.8617,1247.69,215.6544,2207.87,171.7728,276.0965,168.465,653.62,0.47944
11/18/2011,2081.423,3781.14,923.6,39819.27,3621.76,362.97,2008.06,203.38,7366.074,764.463,1244.84,215.0063,2201.87,171.8346,276.0523,169.9406,648.52,0.48778
11/19/2011,,,,,,,,,7366.784,,,,,,,,,
11/20/2011,,,,,,,,,7367.504,,,,,,,,,
11/21/2011,2042.707,3653.29,919.89,39254.09,3526.98,353.56,2012.89,204.14,7365.362,762.0421,1238.41,214.332,2200.38,171.7697,275.948,169.4601,641.94,0.495
11/22/2011,2034.41,3613.61,920.8,39309.52,3516.33,353.38,2015.94,204.07,7385.507,759.8258,1233.94,213.2052,2199.28,171.5179,276.0847,168.9676,648.26,0.50028
11/23/2011,1989.538,3545.92,,38542.93,3474.2,344.02,2022.54,202.53,7402.173,757.9006,1229.41,211.3762,2199.94,170.6577,277.7411,166.5577,638.31,0.50611
11/24/2011,,3534.86,905.77,38700.51,3465.95,345.18,,201.52,7412.712,,,210.4927,,170.0878,277.7411,165.8601,,0.51167
11/25/2011,1984.501,3570.39,906.44,38170.51,3491.01,341.0,2014.07,200.87,7421.525,755.9411,1228.79,209.8192,2185.15,169.4122,276.86,165.9681,636.12,0.51806
11/26/2011,,,,,,,,,7422.205,,,,,,,,,
11/27/2011,,,,,,,,,7422.892,,,,,,,,,
11/28/2011,2042.802,3757.27,918.16,38922.14,3591.13,350.7,2015.75,200.57,7413.042,756.6452,1232.73,209.7613,2192.55,169.876,277.8158,166.9281,644.84,0.52306
11/29/2011,2048.064,3778.72,936.1,39393.39,3607.51,353.52,2012.31,200.01,7389.168,755.8244,1232.44,209.4023,2187.06,170.2644,277.6458,167.6663,653.49,0.52694
11/30/2011,2137.077,3941.53,934.53,38817.58,3723.73,360.85,2004.84,200.66,7396.639,757.6714,1238.6,209.6732,2180.05,170.8624,277.0055,170.812,658.02,0.52889
12/01/2011,2133.071,3913.47,949.35,41003.25,3712.85,372.82,2000.26,202.14,7370.388,760.7365,1243.01,210.405,2175.6,171.9562,276.0955,175.3981,654.44,0.52722
12/02/2011,2132.639,3961.95,954.65,41092.67,3755.43,373.49,2007.94,202.72,7372.479,763.4268,1248.43,211.2398,2195.16,171.9358,277.7124,176.5112,658.32,0.52833
12/03/2011,,,,,,,,,7373.192,,,,,,,,,
12/04/2011,,,,,,,,,7373.912,,,,,,,,,
12/05/2011,2154.68,4007.44,960.38,41393.31,3766.03,375.58,2007.34,202.32,7383.302,766.2199,1253.91,213.2854,2202.4,173.0135,277.6462,179.0425,657.52,0.5339
12/06/2011,2157.096,3985.98,946.78,40880.83,3766.54,370.65,2003.13,202.4,7408.275,767.2088,1255.63,213.9177,2197.09,173.201,276.8403,178.6725,659.7,0.53775
12/07/2011,2162.071,3966.03,961.68,41524.73,3752.08,372.94,2010.47,203.38,7391.987,767.6887,1257.61,214.9951,2206.3,173.3585,276.9966,176.3958,653.57,0.54
12/08/2011,2116.407,3869.85,955.88,41238.19,3709.37,368.39,2015.31,204.19,7405.077,767.1751,1258.21,215.1169,2211.79,173.1265,276.0581,175.2507,645.98,0.54
12/09/2011,2152.145,3962.09,946.91,40112.51,3740.11,363.18,2007.03,202.82,7437.689,766.3821,1257.15,214.486,2197.8,172.8252,275.4691,176.5888,647.12,0.54175
12/10/2011,,,,,,,,,7438.385,,,,,,,,,
12/11/2011,,,,,,,,,7439.073,,,,,,,,,
12/12/2011,2120.154,3839.03,957.9,40114.3,3671.55,359.62,2012.11,204.31,7413.829,766.6811,1255.98,214.7943,2202.85,173.6621,277.251,176.451,638.93,0.5435
12/13/2011,2102.147,3824.69,950.23,39836.83,3713.68,356.56,2016.0,204.48,7435.307,766.2792,1257.35,214.5488,2208.38,173.8006,277.9873,177.1508,648.24,0.54625
12/14/2011,2078.508,3731.54,945.45,39636.56,3630.58,351.58,2021.86,205.84,7420.87,765.2127,1255.92,214.0251,2215.48,174.3166,278.0728,177.8604,621.93,0.55505
12/15/2011,2085.436,3763.64,930.11,38929.13,3653.61,348.75,2020.42,205.53,7458.75,764.3246,1255.61,214.0884,2210.62,174.8189,277.3625,178.2226,618.23,0.55915
12/16/2011,2092.184,3726.14,928.24,39487.47,3644.47,351.61,2026.72,206.39,7442.96,765.0819,1257.06,214.3946,2220.12,175.4749,277.7106,179.1056,617.9,0.56315
12/17/2011,,,,,,,,,7443.642,,,,,,,,,
12/18/2011,,,,,,,,,7444.332,,,,,,,,,
12/19/2011,2067.669,3729.32,919.02,39022.78,3629.35,345.66,2030.53,206.28,7463.72,765.3231,1258.59,214.7458,2226.32,175.658,279.1692,179.3203,619.5,0.56695
12/20/2011,2129.672,3829.93,921.73,39044.36,3666.29,350.34,2020.17,205.44,7462.302,765.3565,1260.7,215.0653,2212.35,175.7406,279.4106,179.3609,634.48,0.56975
12/21/2011,2133.857,3799.39,930.96,39770.5,3646.1,356.33,2014.74,205.59,7439.428,766.1075,1261.94,215.755,2206.54,175.7404,278.4523,179.3561,640.91,0.57125
12/22/2011,2152.036,3847.93,927.67,39687.96,3691.58,357.66,2015.78,205.57,7448.399,766.7531,1264.0,215.9906,2209.66,175.6965,277.8091,179.7448,645.03,0.57375
12/23/2011,2171.503,3877.29,,40229.87,3729.28,360.83,2006.91,205.7,7448.753,766.2035,1265.13,216.1526,2198.9,175.8646,276.8482,179.992,645.88,0.57575
12/24/2011,,,,,,,,,7449.447,,,,,,,,,
12/25/2011,,,,,,,,,7450.148,,,,,,,,,
12/26/2011,,,931.93,,3729.28,360.8,,,7450.847,,,,,,276.8482,179.992,,
12/27/2011,2171.707,3877.2,929.12,,3729.28,359.55,2009.75,,7451.551,767.3209,1266.92,,2204.58,,276.7581,180.3757,653.35,
12/28/2011,2145.094,3817.47,926.51,39991.24,3726.47,355.2,2020.96,206.21,7436.277,768.3521,1268.87,216.3818,2220.91,176.2041,278.053,180.5242,645.44,0.57925
12/29/2011,2168.117,3880.54,927.37,39730.48,3766.64,355.65,2021.43,206.94,7455.897,768.3153,1270.23,216.511,2222.76,176.4476,277.0255,180.8148,645.81,0.581
12/30/2011,2158.938,3921.61,935.71,39809.23,3770.37,356.5,2024.21,206.79,7467.115,768.5563,1271.5,216.7753,2226.65,176.4676,277.1764,180.3475,644.91,0.581
12/31/2011,,,,,,,,,7467.806,,,,,,,,,
01/01/2012,,,,,,,,,7468.499,,,,,,,,,
01/02/2012,,4012.44,,,3770.37,356.78,,,7469.194,,,,,,277.1764,180.3331,,
01/03/2012,2192.399,4047.05,,40765.94,3856.73,365.74,2015.93,206.17,7419.732,770.7271,1277.59,218.5061,2218.96,176.1818,276.8655,180.2746,666.55,0.5825
01/04/2012,2193.275,3979.29,954.18,40441.8,3835.54,364.82,2012.86,205.97,7428.847,770.55,1279.72,219.5193,2218.42,176.2367,277.5615,179.8793,670.15,0.5825
01/05/2012,2199.732,3921.47,945.56,40627.74,3805.64,362.84,2013.02,206.73,7435.025,770.1569,1280.28,219.685,2217.56,176.0803,278.5019,179.667,661.32,0.5825
01/06/2012,2194.983,3892.51,936.98,40151.88,3822.84,360.76,2016.34,206.64,7437.92,769.4957,1282.05,219.9994,2224.0,175.9823,278.7513,179.1596,661.9,0.5815
01/07/2012,,,,,,,,,7438.625,,,,,,,,,
01/08/2012,,,,,,,,,7439.335,,,,,,,,,
01/09/2012,2200.001,3871.85,,40740.7,3797.52,362.26,2016.94,206.86,7457.262,769.962,1283.59,220.1928,2226.43,176.3248,279.2441,179.6504,662.57,0.5805
01/10/2012,2219.575,3977.45,939.98,41039.92,3854.66,369.24,2016.38,206.43,7444.785,769.188,1286.08,220.7961,2228.51,176.2444,278.5023,179.7195,668.43,0.5795
01/11/2012,2220.485,3963.96,941.95,41358.79,3837.29,369.18,2022.62,207.05,7444.957,768.7567,1286.44,221.1163,2236.04,176.916,278.9949,179.9779,663.49,0.5765
01/12/2012,2225.742,3974.7,933.83,41236.66,3831.61,371.06,2020.31,206.92,7453.223,769.6105,1287.24,221.5093,2234.64,177.2633,278.2837,182.1756,655.23,0.5715
01/13/2012,2214.727,3961.42,943.41,41472.12,3814.16,370.85,2027.52,207.8,7422.386,769.9256,1285.67,222.4343,2245.09,177.7704,279.5719,181.1884,651.54,0.567
01/14/2012,,,,,,,,,7423.113,,,,,,,,,
01/15/2012,,,,,,,,,7423.833,,,,,,,,,
01/16/2012,,4003.7,931.38,41057.02,3828.24,370.44,,207.73,7477.674,,,222.6936,,177.9964,279.5719,180.6987,,0.5649
01/17/2012,2222.588,4063.15,939.46,42386.32,3852.94,378.42,2028.95,207.28,7442.804,770.5486,1287.64,223.6005,2247.39,177.8956,280.201,181.5289,659.56,0.5623
01/18/2012,2247.639,4052.99,943.89,42514.1,3860.42,381.77,2023.96,207.3,7452.027,771.7267,1288.78,224.1469,2242.45,177.8587,279.6791,181.9026,657.31,0.5612
01/19/2012,2258.804,4128.28,951.22,43066.99,3886.67,385.87,2016.88,206.51,7459.22,773.3808,1293.15,225.1087,2237.83,177.526,279.1547,182.4561,659.77,0.5612
01/20/2012,2260.374,4114.58,970.2,43428.54,3878.14,387.31,2011.36,205.76,7437.296,775.5954,1294.32,225.6664,2233.96,177.5329,277.8778,183.8308,652.01,0.5611
01/21/2012,,,,,,,,,7438.023,,,,,,,,,
01/22/2012,,,,,,,,,7438.734,,,,,,,,,
01/23/2012,2261.474,4139.12,971.9,,3914.71,389.09,2008.12,205.09,7428.795,776.6107,1297.57,226.1745,2232.39,177.3614,277.5989,184.2951,658.85,0.5601
01/24/2012,2259.217,4123.24,972.69,,3893.96,388.3,2008.15,204.76,7425.875,777.5365,1298.89,226.9193,2234.14,177.4362,277.7748,183.1618,658.84,0.5591
01/25/2012,2278.827,4110.23,985.53,,3875.6,389.12,2013.54,205.23,7392.987,779.7678,1302.11,228.0696,2241.4,177.6899,279.6919,182.9603,661.51,0.5566
01/26/2012,2265.843,4176.9,981.94,44138.51,3924.48,395.11,2020.18,206.01,7393.728,782.2154,1308.85,229.4225,2256.62,178.2758,280.7636,183.8617,664.92,0.5531
01/27/2012,2262.348,4136.53,977.52,44273.55,3882.67,395.75,2022.78,206.16,7443.04,783.899,1310.17,230.1454,2261.66,178.806,281.4886,184.4707,666.64,0.5511
01/28/2012,,,,,,,,,7443.76,,,,,,,,,
01/29/2012,,,,,,,,,7444.48,,,,,,,,,
01/30/2012,2256.719,4082.22,972.23,43536.59,3840.44,391.72,2028.87,207.04,7466.801,785.0574,1308.7,229.9592,2269.58,179.1465,282.4831,183.8662,661.21,0.54685
01/31/2012,2255.691,4102.65,969.99,44033.45,3847.57,396.94,2032.77,207.14,7477.076,786.5604,1310.1,230.7144,2275.95,179.7782,283.685,184.559,660.68,0.54235
02/01/2012,2276.243,4194.54,973.44,43910.11,3921.45,401.02,2027.56,206.81,7489.349,787.7217,1312.56,231.7919,2271.2,180.0184,283.5401,186.0915,660.76,0.5371
02/02/2012,2278.917,4207.05,979.21,44787.03,3925.08,406.54,2028.71,206.48,7473.395,789.6377,1313.78,232.6697,2275.62,180.0604,283.6139,188.1748,657.71,0.5306
02/03/2012,2312.486,4269.85,976.95,44824.89,3996.18,408.26,2017.05,205.81,7475.269,790.9867,1316.84,233.7641,2263.9,179.806,281.086,188.3106,666.43,0.527
02/04/2012,,,,,,,,,7475.972,,,,,,,,,
02/05/2012,,,,,,,,,7476.675,,,,,,,,,
02/06/2012,2311.553,4257.54,988.71,44723.3,3990.18,407.86,2022.41,206.34,7438.479,791.6649,1319.06,234.1879,2277.11,180.1779,282.4627,188.5145,668.53,0.52325
02/07/2012,2316.266,4268.11,992.46,44700.11,3988.86,408.38,2016.61,205.51,7404.763,791.5107,1320.46,234.1059,2271.62,179.6416,281.6183,188.7092,672.96,0.52
02/08/2012,2322.106,4266.06,1004.75,45389.57,3979.4,413.11,2015.99,205.29,7390.52,791.2636,1322.95,234.4852,2274.37,179.5318,281.8569,189.2812,674.96,0.51325
02/09/2012,2325.561,4282.06,1007.52,45371.32,3992.63,413.5,2011.53,204.39,7369.529,791.7116,1323.82,234.6141,2270.04,179.1958,280.6976,189.5977,680.37,0.51
02/10/2012,2309.597,4211.46,1000.56,44882.95,3963.46,405.9,2018.25,205.63,7390.089,792.3556,1320.7,234.7405,2277.31,179.5453,281.8582,189.2441,673.37,0.506
02/11/2012,,,,,,,,,7390.854,,,,,,,,,
02/12/2012,,,,,,,,,7391.616,,,,,,,,,
02/13/2012,2325.814,4229.78,1003.92,45106.54,3999.56,410.22,2016.01,205.67,7385.4,794.8036,1323.13,235.0397,2276.97,179.818,282.0894,189.5154,680.1,0.5026
02/14/2012,2323.998,4224.25,1010.49,45172.25,3995.62,407.88,2021.73,205.96,7396.885,795.605,1323.44,235.0005,2286.42,179.9718,282.8893,189.124,678.6,0.4976
02/15/2012,2312.278,4234.75,1031.24,46138.41,4004.64,412.4,2020.85,206.6,7383.797,795.9873,1323.37,234.9259,2282.65,180.1493,282.9005,188.6221,682.84,0.4951
02/16/2012,2338.115,4226.92,1027.81,45948.49,4000.03,408.8,2014.46,206.54,7410.706,795.8533,1321.75,234.2134,2269.0,180.0574,281.9977,188.0046,686.4,0.4931
02/17/2012,2343.666,4279.83,1040.9,46411.35,4013.41,413.98,2013.19,205.94,7375.862,796.8875,1324.73,234.9078,2271.05,179.7388,281.1139,188.0155,688.44,0.4931
02/18/2012,,,,,,,,,7376.628,,,,,,,,,
02/19/2012,,,,,,,,,7377.4,,,,,,,,,
02/20/2012,,4330.72,1051.92,46267.04,4040.72,415.57,,205.57,7355.393,,,235.7065,,179.6728,281.1139,189.044,,0.4931
02/21/2012,2345.405,4315.98,1048.4,46383.49,4029.13,414.77,2010.13,205.53,7365.249,799.9362,1327.36,236.3983,2269.35,179.787,281.4066,189.8257,699.92,0.4926
02/22/2012,2337.666,4277.6,1060.11,46535.87,4023.59,414.83,2014.54,206.02,7365.287,802.3341,1329.13,236.5606,2276.54,179.792,282.451,189.806,703.11,0.4916
02/23/2012,2348.107,4259.06,1065.18,46172.46,4038.1,412.79,2016.21,206.59,7380.739,803.6663,1331.81,237.1933,2279.79,179.9462,283.2816,190.0849,707.74,0.4906
02/24/2012,2352.344,4285.56,1071.53,46228.31,4036.22,416.03,2016.76,206.65,7364.581,805.3709,1335.7,237.8973,2284.51,180.1576,282.9596,190.7547,715.52,0.4906
02/25/2012,,,,,,,,,7365.36,,,,,,,,,
02/26/2012,,,,,,,,,7366.132,,,,,,,,,
02/27/2012,2355.741,4267.52,1073.18,45820.16,4022.9,411.74,2022.65,207.4,7382.541,806.4865,1337.13,238.2104,2293.58,180.7549,283.7676,190.8989,711.62,0.4891
02/28/2012,2364.028,4278.82,1077.32,46577.88,4031.31,416.56,2021.89,207.64,7400.266,807.3062,1339.15,238.7955,2294.97,180.9395,283.6258,191.4147,703.46,0.4875
02/29/2012,2353.232,4265.91,1074.09,46818.34,3998.11,420.71,2018.29,207.45,7402.076,808.0407,1341.22,240.3207,2295.11,181.5451,282.6193,192.1469,703.5,0.48425
03/01/2012,2367.866,4327.96,1068.4,46193.19,4038.79,419.65,2013.04,206.73,7380.39,809.8486,1342.17,241.3093,2289.13,181.8091,281.1665,193.362,713.18,0.4797
03/02/2012,2360.28,4323.72,1076.47,46572.09,4025.09,421.04,2018.02,207.58,7359.066,813.3313,1342.86,242.069,2296.94,182.4703,281.9022,193.8602,704.37,0.47575
03/03/2012,,,,,,,,,7359.855,,,,,,,,,
03/04/2012,,,,,,,,,7360.65,,,,,,,,,
03/05/2012,2351.276,4296.05,1070.1,45930.71,4000.36,415.4,2015.59,207.18,7383.005,813.062,1340.53,242.0144,2292.32,182.1658,280.2083,193.4224,703.43,0.47455
03/06/2012,2315.213,4149.43,1063.02,44939.2,3926.13,406.01,2021.59,207.56,7397.114,811.3181,1332.38,241.0187,2294.24,181.9661,281.5233,192.5053,692.61,0.47455
03/07/2012,2331.89,4179.47,1057.08,44553.73,3951.14,404.67,2018.32,207.59,7416.191,810.3318,1333.88,240.6562,2288.72,182.0188,281.6671,192.4652,697.62,0.47455
03/08/2012,2355.012,4270.26,1074.36,45143.25,3997.75,410.52,2013.99,207.4,7418.417,812.3696,1336.24,241.19,2285.2,182.1343,281.3708,193.1101,703.06,0.47355
03/09/2012,2363.558,4273.2,1090.49,45555.94,4016.69,413.4,2011.69,207.56,7400.414,813.8746,1337.86,241.8759,2281.53,182.3411,281.9515,192.951,707.22,0.47355
03/10/2012,,,,,,,,,7401.193,,,,,,,,,
03/11/2012,,,,,,,,,7401.956,,,,,,,,,
03/12/2012,2364.097,4271.53,1086.08,45680.08,4020.28,409.74,2012.6,207.78,7429.121,815.3763,1339.04,242.1848,2283.48,182.2672,282.1982,192.4884,704.27,0.47355
03/13/2012,2407.788,4342.6,1086.15,46126.44,4063.37,416.02,2005.25,207.15,7426.846,817.0372,1340.71,243.0666,2275.16,182.2953,281.7635,192.8995,708.93,0.47365
03/14/2012,2404.981,4373.13,1101.29,46167.56,4060.89,416.14,1989.6,205.41,7391.417,815.4851,1341.59,244.022,2257.31,181.4767,279.2025,192.8946,703.02,0.47365
03/15/2012,2419.372,4405.71,1109.65,46266.46,4057.68,415.62,1990.3,205.13,7338.571,814.2272,1339.8,244.0553,2261.69,181.1753,279.6291,192.2478,700.85,0.47365
03/16/2012,2422.095,4430.05,1113.66,46191.71,4074.65,414.85,1989.12,204.09,7346.111,813.7014,1339.89,244.5411,2262.79,180.8075,279.9962,191.9144,710.37,0.47365
03/17/2012,,,,,,,,,7346.907,,,,,,,,,
03/18/2012,,,,,,,,,7347.703,,,,,,,,,
03/19/2012,2431.726,4432.84,1115.74,45752.8,4071.6,414.08,1982.34,204.44,7341.818,813.5004,1340.62,244.9481,2254.85,181.0659,278.4126,192.2889,712.31,0.47365
03/20/2012,2424.462,4378.78,,45260.83,4023.99,409.65,1982.59,204.52,7346.122,812.6568,1339.21,244.8317,2255.08,180.9583,278.4802,191.6459,701.53,0.47415
03/21/2012,2420.019,4363.44,1103.44,45192.33,4026.47,408.8,1989.83,205.4,7345.138,812.7915,1340.11,244.9305,2266.31,181.2539,279.3463,191.4102,703.01,0.47415
03/22/2012,2402.707,4299.94,1107.68,45289.69,3994.83,406.06,1991.87,206.17,7364.22,812.2193,1338.61,244.0963,2265.49,181.2098,279.3534,191.0019,695.57,0.47365
03/23/2012,2410.165,4291.81,1095.41,44785.35,4001.14,406.61,1995.88,206.5,7374.242,811.5598,1338.21,243.5821,2270.2,181.3977,280.1803,191.0391,703.33,0.47315
03/24/2012,,,,,,,,,7375.012,,,,,,,,,
03/25/2012,,,,,,,,,7375.803,,,,,,,,,
03/26/2012,2443.64,4316.34,1094.5,44785.49,4033.82,407.74,1995.71,205.86,7377.571,811.9014,1339.49,243.6962,2271.25,181.321,279.1525,191.5883,705.29,0.47265
03/27/2012,2437.006,4291.42,1120.97,45604.65,4011.16,412.08,2000.6,206.37,7378.784,811.9746,1340.71,244.166,2278.61,181.5512,280.2596,191.5463,704.24,0.47065
03/28/2012,2425.553,4242.95,1122.36,45254.73,3973.13,407.6,2000.18,206.83,7403.843,812.7085,1340.53,244.1154,2278.14,181.5723,280.195,191.3906,695.61,0.46965
03/29/2012,2421.705,4168.26,1113.68,44656.62,3927.34,403.19,2003.54,207.26,7432.1,811.8806,1338.85,243.8537,2281.04,181.5596,280.481,190.8511,683.72,0.46815
03/30/2012,2430.675,4209.98,1109.28,44540.02,3945.41,406.67,1998.04,207.59,7440.611,810.8703,1339.35,243.7708,2272.94,181.9519,279.412,191.544,688.71,0.46815
03/31/2012,,,,,,,,,7441.368,,,,,,,,,
04/01/2012,,,,,,,,,7442.114,,,,,,,,,
04/02/2012,2449.078,4250.59,1111.48,44470.69,4018.21,409.16,1999.91,207.54,7429.277,811.2211,1340.29,243.8075,2275.94,182.084,281.022,191.6088,700.4,0.46815
04/03/2012,2439.888,4178.87,1104.95,45053.01,3993.21,412.27,1991.99,207.26,7451.81,811.1679,1341.06,243.7794,2265.45,181.8348,279.1315,191.4238,697.56,0.46915
04/04/2012,2415.051,4076.03,1084.62,,3901.9,405.13,1996.22,207.32,7448.891,810.5769,1339.78,243.2219,2267.91,181.6803,278.9191,189.5894,683.5,0.46915
04/05/2012,2414.396,4070.17,1081.0,44624.0,3915.52,405.16,2001.73,208.08,7454.398,810.0607,1339.14,242.1392,2273.26,181.7861,279.7693,188.1942,689.14,0.46915
04/06/2012,,,1072.08,,3915.52,404.97,2012.98,,7455.149,811.0724,1339.69,,2289.32,,281.4289,188.1942,,
04/07/2012,,,,,,,,,7455.895,,,,,,,,,
04/08/2012,,,,,,,,,7456.652,,,,,,,,,
04/09/2012,2387.032,,1056.48,,3915.52,400.91,2015.1,,7457.394,810.7815,1336.14,,2286.88,,281.5598,188.1942,684.85,
04/10/2012,2346.273,3949.37,1056.14,44110.94,3827.87,396.98,2020.1,209.39,7509.423,810.8494,1333.69,240.6335,2292.24,181.9124,283.0248,188.1873,674.42,0.46915
04/11/2012,2364.091,3983.11,1046.29,43655.15,3855.57,397.01,2016.43,208.73,7511.451,809.7932,1332.88,239.8427,2284.63,181.9303,283.4005,189.3856,679.53,0.46865
04/12/2012,2396.693,4001.61,1051.53,44059.72,3907.39,400.46,2014.6,208.5,7499.589,811.4827,1335.53,240.3553,2284.28,182.0604,282.8235,190.6369,687.36,0.46665
04/13/2012,2366.845,3902.8,1058.8,44869.76,3867.24,401.5,2019.57,209.17,7523.585,812.3557,1336.35,240.6107,2293.88,182.1525,283.4786,189.6184,682.17,0.46615
04/14/2012,,,,,,,,,7524.297,,,,,,,,,
04/15/2012,,,,,,,,,7525.066,,,,,,,,,
04/16/2012,2365.648,3920.64,1043.67,44673.82,3877.15,398.87,2022.46,209.19,7538.747,812.5523,1337.07,240.1982,2295.76,181.8934,283.9493,188.9918,675.59,0.46565
04/17/2012,2402.294,4032.83,1042.72,44569.05,3946.04,398.95,2019.16,208.67,7541.151,813.0056,1339.49,240.6043,2291.7,181.8272,284.3533,188.9536,678.77,0.46565
04/18/2012,2392.567,3966.04,1063.73,45042.48,3934.82,400.39,2021.67,209.13,7520.406,813.3316,1340.07,241.0121,2295.1,182.1682,284.158,189.0081,671.58,0.46565
04/19/2012,2378.48,3892.48,1057.05,45506.93,3934.3,400.4,2023.69,209.37,7531.669,814.2348,1340.72,241.0837,2298.07,181.8924,283.543,188.0221,672.63,0.46565
04/20/2012,2381.324,3941.9,1054.21,45546.61,3953.21,399.7,2022.08,209.08,7529.73,815.9265,1341.57,240.854,2295.66,181.6139,284.0284,187.8574,676.38,0.46565
04/21/2012,,,,,,,,,7530.437,,,,,,,,,
04/22/2012,,,,,,,,,7531.152,,,,,,,,,
04/23/2012,2361.353,3828.59,1051.09,44709.3,3880.21,394.42,2026.34,209.95,7555.343,816.3879,1341.02,240.8436,2297.85,181.8591,284.6966,186.7394,674.44,0.46565
04/24/2012,2370.038,3895.52,1043.83,44823.69,3910.29,395.66,2023.71,209.13,7588.919,816.2143,1343.35,241.0726,2295.13,181.893,284.6691,187.1735,674.83,0.46585
04/25/2012,2402.715,3963.61,1051.04,44772.15,3921.41,395.9,2021.76,208.66,7589.595,817.4553,1346.92,241.9711,2294.55,182.0227,284.2328,187.8699,677.57,0.46585
04/26/2012,2418.895,3963.24,1051.83,45126.53,3941.87,397.64,2023.82,209.4,7572.783,818.1641,1348.29,242.3181,2297.31,182.3859,285.3954,188.4558,682.08,0.46585
04/27/2012,2424.782,4004.81,1044.27,44978.52,3961.34,399.13,2025.63,209.28,7601.211,819.8817,1351.3,242.7162,2301.21,182.2843,285.3337,188.5285,684.45,0.46585
04/28/2012,,,,,,,,,7601.893,,,,,,,,,
04/29/2012,,,,,,,,,7602.563,,,,,,,,,
04/30/2012,2415.418,3948.39,,45743.49,3934.37,401.81,2027.1,209.79,7596.707,821.9295,1353.37,243.564,2304.67,182.7937,285.3277,189.8713,684.88,0.46585
05/01/2012,2429.095,3948.83,1025.07,,3985.42,401.63,2022.96,209.81,7648.385,822.6677,1356.83,243.6559,2299.17,182.8347,284.9166,189.8713,687.61,0.46585
05/02/2012,2423.294,3922.95,1029.46,46209.42,3950.53,403.41,2026.44,210.3,7615.847,824.6936,1357.98,244.7237,2307.19,183.3209,285.2134,189.9174,678.65,0.46585
05/03/2012,2405.166,3917.45,,46085.8,3956.32,401.27,2026.63,210.19,7637.112,826.4151,1359.84,245.1313,2309.09,183.494,285.1428,190.2568,669.36,0.46585
05/04/2012,2366.385,3862.01,,45731.14,3879.83,396.86,2030.63,210.62,7642.087,826.6773,1360.69,245.5825,2314.94,183.8617,285.4991,190.5175,653.6,0.46585
05/05/2012,,,,,,,,,7642.728,,,,,,,,,
05/06/2012,,,,,,,,,7643.39,,,,,,,,,
05/07/2012,2367.264,3923.23,1002.46,44544.86,3879.83,392.53,2031.28,,7695.634,825.883,1360.68,,2312.12,,285.4509,190.4838,652.27,
05/08/2012,2357.452,3844.23,1008.31,44432.29,3810.87,388.9,2034.71,211.26,7689.132,825.4572,1360.53,245.4541,2316.76,184.56,286.2714,190.4793,648.6,0.46585
05/09/2012,2342.309,3827.16,994.37,44098.02,3804.4,383.2,2034.23,211.53,7708.021,822.8424,1358.7,244.4519,2311.58,184.1863,285.6277,188.5902,648.28,0.46685
05/10/2012,2348.928,3875.87,993.84,43887.09,3813.97,384.32,2032.99,211.46,7707.265,822.1305,1359.91,244.7248,2310.73,184.3254,285.6216,189.9868,647.5,0.46685
05/11/2012,2341.232,3891.63,984.7,43317.22,3835.69,380.53,2036.62,211.72,7725.528,820.5369,1359.86,244.5576,2314.41,184.3395,286.1045,190.2498,642.58,0.46685
